Episode,Training Error
274,0.6646071727871895
275,0.6644345228075981
276,0.6638273906111717
277,0.6635481684803962
278,0.6636015378832817
279,0.6631280563473702
280,0.6625033238530159
281,0.6620280961990357
282,0.6615691076517105
283,0.6612043660879136
284,0.660929369866848
285,0.6601520310044289
286,0.6599538373351097
287,0.6591036412119865
288,0.6595485228896141
289,0.6595324180722236
290,0.6594761281609535
291,0.6595848265290261
292,0.6593094663023948
293,0.658998145878315
294,0.659098768055439
295,0.6589149832129478
296,0.6591221185326577
297,0.6590362583994865
298,0.6587229309678078
299,0.6588655051589012
300,0.6583132577538491
301,0.657547710955143
302,0.6574108945727348
303,0.6570534749627114
304,0.6566337737441063
305,0.6563425901532173
306,0.6561162257790566
307,0.6560928403735161
308,0.655722361266613
309,0.6553364680409431
310,0.6551629915833473
311,0.6546584199070931
312,0.6541558033823967
313,0.6535141399502754
314,0.6530222572684288
315,0.6526103617548943
316,0.6523697116971016
317,0.6521933420300484
318,0.6522772869467736
319,0.6522098019719124
320,0.6520204957127571
321,0.6514750991463661
322,0.6515169766545296
323,0.6513158318400383
324,0.6509221677184105
325,0.6505575764775277
326,0.64955281239748
327,0.6491974887251853
328,0.6488813390135765
329,0.6483890299201012
330,0.6483982647061348
331,0.648088997900486
332,0.6480323219895363
333,0.647977013528347
334,0.6475394697785377
335,0.6480681245923042
336,0.6479373123049736
337,0.6476887260079384
338,0.647384331882
339,0.6472053166031837
340,0.6469940312504768
341,0.6470539029240608
342,0.6467293989062309
343,0.6468808928132057
344,0.6458191593289375
345,0.645781410396099
346,0.6456724470257759
347,0.6450878265500068
348,0.6451040309071541
349,0.6448416120409965
350,0.6447057794928551
351,0.6444660189747811
352,0.6441415837407112
353,0.6441195563673973
354,0.6440647974610328
355,0.644297809779644
356,0.6440262781977654
357,0.6438437072634697
358,0.6433002918362617
359,0.6429102637171745
360,0.643067701280117
361,0.6424737846851349
362,0.6420442463159561
363,0.6416439040899277
364,0.6412135635614395
365,0.6412070659399033
366,0.6403606435060502
367,0.6403457452058792
368,0.6401776040792465
369,0.6394003758430481
370,0.6391635040044784
371,0.6392066831588745
372,0.6391150748729706
373,0.6382777698040009
374,0.6381035386323929
375,0.6375562125444412
376,0.6368853543400764
377,0.6362110539078712
378,0.635712147295475
379,0.635958476126194
380,0.635491028547287
381,0.6353931828737259
382,0.6348837482929229
383,0.6346322801113129
384,0.6343154678344727
385,0.6336343462467193
386,0.6327549705505371
387,0.6328051258325577
388,0.6327263250350952
389,0.6326276183128356
390,0.6325340555906296
391,0.6317613984942436
392,0.6316791228652
393,0.6309925333857537
394,0.6310095641016961
395,0.6302920064330101
396,0.6296247825026512
397,0.6288312217593193
398,0.628525101840496
399,0.6280676614046097
400,0.6280197999477386
401,0.627991046667099
402,0.6272777807712555
403,0.6271798754930497
404,0.626961486697197
405,0.6266555300951004
406,0.6261565012335777
407,0.6257067121863366
408,0.6248274511098861
409,0.6245948309898377
410,0.6245909063816071
411,0.6243902287483215
412,0.6241681144237519
413,0.6235237046480179
414,0.6233057005405426
415,0.6227268810868263
416,0.6223345557451249
417,0.6217595642805099
418,0.6222614028453827
419,0.6223223451375961
420,0.6221601475477219
421,0.6219482630491256
422,0.6216443523168563
423,0.6216957943439484
424,0.6211350940465927
425,0.62008100014925
426,0.6194010630846024
427,0.618863017320633
428,0.618701936006546
429,0.6187010412216186
430,0.618168278336525
431,0.618166913151741
432,0.6179022322893143
433,0.6172801370024681
434,0.6176447538733483
435,0.6171750913262367
436,0.6167917032837867
437,0.6165307989120483
438,0.6159646414518356
439,0.6153948776721955
440,0.6158393924236297
441,0.6152657655477524
442,0.6153701028823853
443,0.6149701654911042
444,0.6148334758281708
445,0.6145625683069229
446,0.6145161088705063
447,0.614327320933342
448,0.6145068312883377
449,0.6146732569932938
450,0.6145536960363388
451,0.6136957561969757
452,0.6132417781352997
453,0.6129541763067246
454,0.6131067365407944
455,0.6128243983983993
456,0.6120628796219826
457,0.6120733926892281
458,0.6117707560658455
459,0.6118385346531868
460,0.6115492222905159
461,0.6113336805701256
462,0.6112735145688057
463,0.6116459431052208
464,0.6116438392996788
465,0.6112952451109886
466,0.6110439075827598
467,0.6106148961782455
468,0.6107372984886169
469,0.6105280194282532
470,0.6099425089359284
471,0.6094301760196685
472,0.6093862881660461
473,0.6089727900028229
474,0.6088240548372269
475,0.6082911746501922
476,0.6080393720865249
477,0.6086407989263535
478,0.6087221702337265
479,0.6084076293706894
480,0.6084121431112289
481,0.608534262418747
482,0.6083375988006592
483,0.6084930762052536
484,0.6083862546682358
485,0.6083261479139328
486,0.6083886045217514
487,0.6085260647535324
488,0.6085412471294404
489,0.6081625465154648
490,0.6081184520721435
491,0.6080329728126526
492,0.6079790295362473
493,0.608148017168045
494,0.6079600957632065
495,0.6076378357410431
496,0.6072833467721939
497,0.6066959292888642
498,0.6063306906223297
499,0.6058449200987815
500,0.6062934572100639
501,0.6059460365176201
502,0.6063297011256218
503,0.6061297534108162
504,0.6061900109648705
505,0.6064387322068214
506,0.6058320491909981
507,0.6063705910444259
508,0.6063180693387985
509,0.605707217156887
510,0.6049875594973564
511,0.604985706269741
512,0.6046142140030861
513,0.6044862659573556
514,0.6044185246825218
515,0.6041745201945304
516,0.6040020869374275
517,0.6038434719443321
518,0.6038341690897941
519,0.6040313526988029
520,0.6036511634588242
521,0.6036069363355636
522,0.6037392951250077
523,0.6037550780773163
524,0.6036231548786163
525,0.6039614921808243
526,0.6040299460887909
527,0.6041403750181198
528,0.6042587866783142
529,0.6042502992153168
530,0.6044558860063552
531,0.6047697786092758
532,0.6049539672136307
533,0.6049597096443177
534,0.6044628111124039
535,0.6043586287498474
536,0.603995246052742
537,0.60425308406353
538,0.6045223859548569
539,0.6038571249246597
540,0.6036219888925553
541,0.603483233332634
542,0.6035124360322952
543,0.6038640568256378
544,0.6041328856945037
545,0.604169961810112
546,0.603985656619072
547,0.6035002083778381
548,0.6037221152186394
549,0.603303515970707
550,0.6028978678584099
551,0.6026989684700966
552,0.602953915297985
553,0.6031242230534554
554,0.6027397127747536
555,0.6019369336366653
556,0.6019943379163742
557,0.6017739284038544
558,0.6014114688634873
559,0.6012871885299682
560,0.6013479888439178
561,0.6011754770278931
562,0.6010417011976242
563,0.6004903603792191
564,0.6002433034181595
565,0.5998564344644547
566,0.5999874966144562
567,0.5998254709243774
568,0.5997266473770142
569,0.600198216676712
570,0.5999139897823333
571,0.599534371972084
572,0.5993328453302383
573,0.5993532954454422
574,0.5990951524972916
575,0.5989852811098099
576,0.5993945071697235
577,0.5990951545238495
578,0.59931946849823
579,0.5995530858039856
580,0.5992449157238007
581,0.598772895872593
582,0.5982700778245926
583,0.5984857089519501
584,0.598061868429184
585,0.598067694067955
586,0.5981200770139694
587,0.5984238353967667
588,0.5980230585932732
589,0.5981414390206337
590,0.5980425828099251
591,0.5982459738254547
592,0.5983188605308533
593,0.5982976449728012
594,0.5981588418483734
595,0.5983850265741348
596,0.5979232290387153
597,0.5979409423470498
598,0.5980435900092125
599,0.5980870398879051
600,0.5976693462729454
601,0.5979967428445816
602,0.5987265474796295
603,0.5988404650688172
604,0.5992709573507309
605,0.5994194309711456
606,0.599216779768467
607,0.5992756327986717
608,0.5990678853392601
609,0.599352319419384
610,0.5986149112582206
611,0.5986788957715035
612,0.5985447787642479
613,0.5982157955765725
614,0.5980832063555718
615,0.5982602428793907
616,0.5982479057908058
617,0.5982097719311714
618,0.5977621002793312
619,0.5981310241818428
620,0.5984295870661736
621,0.5981919426321983
622,0.5985889696478843
623,0.5981920731067657
624,0.5978815588951111
625,0.5977578910589219
626,0.5981498252153397
627,0.5979296209216118
628,0.5975882025957108
629,0.5969872990846634
630,0.5970584982633591
631,0.5973656007051468
632,0.5974186356067658
633,0.5970497526526451
634,0.5965750305056572
635,0.597356678724289
636,0.5975170167684555
637,0.5974697510004043
638,0.5973099305033683
639,0.597377996146679
640,0.5972640182375908
641,0.5973041008114814
642,0.5973010560870171
643,0.5972906194329262
644,0.5973231860995293
645,0.5973382884860039
646,0.5969916214942932
647,0.5971494718194008
648,0.5968492057919502
649,0.5967775123715401
650,0.5966743386387825
651,0.5964930604100227
652,0.5966735910773278
653,0.596537003815174
654,0.5958506794571876
655,0.5953967812657356
656,0.595689592897892
657,0.5959440950751305
658,0.5958733617663383
659,0.5960282331109047
660,0.5961589149832726
661,0.5965000166296959
662,0.5964749161601066
663,0.5966526452898979
664,0.5962840483784676
665,0.5959841218590737
666,0.5958950393795968
667,0.5956747685074806
668,0.5950543989539147
669,0.5949250684380532
670,0.5953220999836921
671,0.5955530646443367
672,0.5950992006659508
673,0.5952913572192192
674,0.5949481465220451
675,0.5944380769133568
676,0.5946008889079094
677,0.5950384530425071
678,0.5951044213175773
679,0.5949309734702111
680,0.5942858826518059
681,0.5946482025980949
682,0.5947342235445976
683,0.5945131333470345
684,0.5943930647969246
685,0.5950747030377388
686,0.5950675688385964
687,0.5947130795121193
688,0.5944156571030617
689,0.5936532478928566
690,0.5935823927521706
691,0.5936525405049324
692,0.5941854007840156
693,0.5948756182789803
694,0.5947297210097313
695,0.5947855857014656
696,0.595157298207283
697,0.5951491011381149
698,0.5953432973623276
699,0.594995014667511
700,0.5950283275842667
701,0.5947760620713234
702,0.5946384174227715
703,0.5948871436715126
704,0.595202373445034
705,0.5949892917275429
706,0.5948748365044594
707,0.5945032910704613
708,0.5946678807139396
709,0.5948786204457283
710,0.5950086473226547
711,0.5954101707935333
712,0.5956659609079361
713,0.5955554718971252
714,0.5959507396221161
715,0.5962868396043778
716,0.5960247136354446
717,0.5960187473297119
718,0.596090908408165
719,0.5962301877737045
720,0.5957837276458741
721,0.5954772687554359
722,0.5949570868611336
723,0.5951003547310829
724,0.5948895769715309
725,0.5949528574347496
726,0.5953903018832206
727,0.5952234622836113
728,0.5949392238855362
729,0.5951435050964355
730,0.5950898557901383
731,0.5951200337409973
732,0.5947974318265915
733,0.5949530104398727
734,0.5947192063331604
735,0.5942268788814544
736,0.5938939538002014
737,0.5940359660387039
738,0.593820550084114
739,0.5937834485769272
740,0.593546980381012
741,0.593389940738678
742,0.5928955914378167
743,0.5931261723637581
744,0.5929622378945351
745,0.5935022253394127
746,0.5933586308360099
747,0.5936529297232628
748,0.5934535571932793
749,0.5937516888976098
750,0.5940741243958473
751,0.593883130967617
752,0.5933266186714172
753,0.5940040882229805
754,0.5938890942931175
755,0.5937278016209603
756,0.5938504905104637
757,0.5937954751849175
758,0.5936426840424538
759,0.5933958331346512
760,0.5930277222394943
761,0.5926952574849129
762,0.5919144015908241
763,0.5910563732981682
764,0.591172415792942
765,0.5910468590259552
766,0.5911824068427086
767,0.5909709809422493
768,0.5911765070557594
769,0.5907090404629707
770,0.5905369108915329
771,0.5901867495775223
772,0.5897922832965851
773,0.590056062579155
774,0.5897009270191192
775,0.5895790996551513
776,0.5895661585330964
777,0.5894266630411148
778,0.5890880119204521
779,0.5887149884104729
780,0.5887584138512612
781,0.5893158005475998
782,0.5896354331970215
783,0.5897965210676194
784,0.5898428792953492
785,0.5893439180254936
786,0.5888930393457412
787,0.5893736501932144
788,0.5885703578591347
789,0.5885414291024208
790,0.5885762079358101
791,0.5882310102581978
792,0.5880875757336617
793,0.5879492807984352
794,0.5874777116179466
795,0.587373022377491
796,0.5866156814098358
797,0.5859971359372139
798,0.5856338375210762
799,0.5852077109217644
800,0.5855478951334954
801,0.5854274453520775
802,0.5849042228460312
803,0.5846051400899888
804,0.5843335418701172
805,0.5845477464199066
806,0.5839155166149139
807,0.5833706436157227
808,0.5835553004741668
809,0.5834560534954071
810,0.5832085225582123
811,0.5828830559849739
812,0.5829087137579918
813,0.5830642943978309
814,0.5830535685420036
815,0.5828433155417442
816,0.5825141187310219
817,0.5822083371281623
818,0.581448134958744
819,0.5814143581986427
820,0.5810672540068627
821,0.5808966059088707
822,0.5804987868070602
823,0.5800767031908035
824,0.5802053626775742
825,0.5802448657751084
826,0.5800381356477737
827,0.5798267942070962
828,0.5793886466026306
829,0.578968970656395
830,0.5787724342346191
831,0.5782846363782883
832,0.5779859166145325
833,0.5774253407120704
834,0.5773528321385384
835,0.57679255849123
836,0.5763568335175514
837,0.5761950917840004
838,0.5758694874048234
839,0.575587662935257
840,0.574933426618576
841,0.5743334865570069
842,0.5745430709123611
843,0.5736188555955887
844,0.5736244533061982
845,0.5734670059680939
846,0.5731474297046661
847,0.5732767349481582
848,0.572990882396698
849,0.5731891225576401
850,0.5729515272974968
851,0.5726704440712929
852,0.5723094026446343
853,0.5716822703480721
854,0.5712631686925888
855,0.570995347738266
856,0.5705369821786881
857,0.5706604458093644
858,0.5705168124437332
859,0.5705084028244019
860,0.5702042272090911
861,0.5701379321813583
862,0.5700210963487625
863,0.5697765977382659
864,0.570054228067398
865,0.5697815290689469
866,0.5695213205814361
867,0.5689090014696121
868,0.5685678876638413
869,0.5684007885456085
870,0.5684789737462997
871,0.5677083936333657
872,0.5677607718110085
873,0.5678757312893867
874,0.5678677839636803
875,0.5674621952772141
876,0.5672484620809555
877,0.5672605266571045
878,0.5669323344230652
879,0.5666255300045013
880,0.5665342082977295
881,0.5662246987819671
882,0.5663376005887986
883,0.5656974413394928
884,0.5651172170042992
885,0.5647638451457023
886,0.5651076038479805
887,0.5643197150230408
888,0.5641359337568284
889,0.5638174699544907
890,0.5634165389537811
891,0.5634779136776924
892,0.5634091505408287
893,0.5632801465392113
894,0.5632672713398933
895,0.5629621784090996
896,0.5628073518276214
897,0.5630758811235428
898,0.5628472882509231
899,0.5631711515784263
900,0.5633815299868584
901,0.5635616294741631
902,0.5641101210713386
903,0.5638221641182899
904,0.5636124029755593
905,0.5634536169171334
906,0.5635202382206916
907,0.5634174278974533
908,0.5637658391594886
909,0.563907764852047
910,0.5632288296222687
911,0.5630603632330895
912,0.5626601803302765
913,0.5625870364904404
914,0.562341192483902
915,0.5621467665433884
916,0.5623713144659996
917,0.562425597846508
918,0.5617460325360298
919,0.5612094143629074
920,0.5612284724712372
921,0.5613119795322418
922,0.5609169837236404
923,0.5605030992031097
924,0.5609654107093811
925,0.5611932144761086
926,0.5608878309726715
927,0.5609753687977791
928,0.5608241689801217
929,0.5607616334557534
930,0.5607145716547965
931,0.560521355688572
932,0.5606108712553978
933,0.5609765968322754
934,0.5603185139894485
935,0.5598515980243682
936,0.559384187579155
937,0.5594368746876717
938,0.5591998146176338
939,0.5589784299135208
940,0.5584009464979172
941,0.5581854937076569
942,0.5579184044599533
943,0.5580939438343048
944,0.5575431289076805
945,0.5579666429162026
946,0.5574162617325783
947,0.5568534008860588
948,0.556536035478115
949,0.5559627822041512
950,0.5557536196112632
951,0.5558317088484764
952,0.5554072239398956
953,0.5556371463537216
954,0.5547969905734063
955,0.5547264681458474
956,0.5552348366975784
957,0.5548477551937103
958,0.5551496493816376
959,0.5551755549907684
960,0.5548693031072617
961,0.5553829019069672
962,0.5551287270784379
963,0.554438060939312
964,0.5544408753514289
965,0.5546744307875633
966,0.5542301186323166
967,0.5544675058722496
968,0.553952833712101
969,0.5536145094037056
970,0.5533435820937157
971,0.5533023607134819
972,0.5528891888856888
973,0.5523186266422272
974,0.5521186497807503
975,0.5518939381241799
976,0.5517477899193763
977,0.5507717093825341
978,0.5505397452712059
979,0.5501015133857727
980,0.5492519841194153
981,0.5486553729772568
982,0.548574269592762
983,0.5479152564406395
984,0.5472244849801063
985,0.5467192815542221
986,0.5460713350176811
987,0.5453723564743995
988,0.545293436229229
989,0.545211569070816
990,0.5449096168875694
991,0.5444806819558143
992,0.5441666144728661
993,0.5438894276618957
994,0.5435298572182655
995,0.5434953108429909
996,0.5434283069372177
997,0.5433507527112961
998,0.5434120286107064
999,0.5433050233125687
1000,0.5423756365776062
1001,0.5422174426317214
1002,0.5417985333204269
1003,0.5417597703933715
1004,0.5419264874458313
1005,0.5417456370592117
1006,0.541805165708065
1007,0.5415973684191704
1008,0.5412427758574486
1009,0.5415545033216477
1010,0.5416998702883721
1011,0.5413015763163567
1012,0.5410139052867889
1013,0.5404918974637986
1014,0.5403603215217591
1015,0.540180641412735
1016,0.5402341430187225
1017,0.5398690688014031
1018,0.5396911508440971
1019,0.5393515086770058
1020,0.5395074620246887
1021,0.5394748238325119
1022,0.5393264889717102
1023,0.5393939577341079
1024,0.5389870678186417
1025,0.5387877057790756
1026,0.5381689707040787
1027,0.5378801143169403
1028,0.5377048827409744
1029,0.537016396164894
1030,0.5367070702314377
1031,0.5363405963182449
1032,0.5362575056552887
1033,0.5354727644324303
1034,0.5357585749030114
1035,0.5351445044875145
1036,0.5350218497514725
1037,0.5345793415307999
1038,0.5337977066040039
1039,0.5338690810203552
1040,0.5336827102899552
1041,0.5336963863372802
1042,0.5329237469434738
1043,0.5320780713558197
1044,0.5317403492927552
1045,0.5312532011270523
1046,0.5310556734204293
1047,0.5310758942961693
1048,0.530699668765068
1049,0.5307835348844528
1050,0.5314063452482224
1051,0.531426626443863
1052,0.5307404446601868
1053,0.5302845244407653
1054,0.5300118811130524
1055,0.5302082428336143
1056,0.5297532814145088
1057,0.5290465420484542
1058,0.5289911527633667
1059,0.5283063635826111
1060,0.5284352221488953
1061,0.5282825657129288
1062,0.5282851330041886
1063,0.5283778338432312
1064,0.528352084517479
1065,0.5287861465215683
1066,0.5283432974815369
1067,0.52806807076931
1068,0.5278967745900154
1069,0.5272075983285904
1070,0.5272642472982406
1071,0.5272497725486756
1072,0.5268077437281609
1073,0.52662427932024
1074,0.526787448823452
1075,0.5263638140559197
1076,0.5257205262780189
1077,0.5253833810687065
1078,0.5245453775525093
1079,0.5237207480669022
1080,0.5238254568576812
1081,0.5241264219880104
1082,0.5243090580701828
1083,0.5241849796772003
1084,0.5242350031137466
1085,0.5242439932823181
1086,0.5236248341798783
1087,0.5232592167854309
1088,0.5235908718705178
1089,0.522937090575695
1090,0.5224677817225456
1091,0.5222511786818504
1092,0.5215591316819191
1093,0.5212774471640587
1094,0.5213067694306374
1095,0.5209310372471809
1096,0.5208270527720451
1097,0.5204028049111367
1098,0.5200826758146286
1099,0.5194682630896569
1100,0.5196551268696785
1101,0.5194490683674813
1102,0.5184851888418197
1103,0.5182742719054222
1104,0.5173782623410225
1105,0.517278603374958
1106,0.5175976502895355
1107,0.5174753656387329
1108,0.5175415722131729
1109,0.5169405742287636
1110,0.5169290075898171
1111,0.5164948713779449
1112,0.5163923799991608
1113,0.5162954632639885
1114,0.516038527905941
1115,0.5156059641838073
1116,0.5155431731939316
1117,0.5154831615686417
1118,0.5155165160894394
1119,0.5153305464982987
1120,0.5150090240240097
1121,0.5145813252329826
1122,0.5134013216495514
1123,0.5135853545069694
1124,0.5132417337894439
1125,0.5134094364643097
1126,0.5129248028993607
1127,0.5130756379961967
1128,0.5133396894931793
1129,0.513334168791771
1130,0.5131083849668503
1131,0.5130860673189164
1132,0.5122172284722328
1133,0.5122055428028107
1134,0.5118777038156986
1135,0.5111038457453251
1136,0.5108490671217442
1137,0.510471639662981
1138,0.5111374064981937
1139,0.5112627580463887
1140,0.5105954760611058
1141,0.5102546319663525
1142,0.5102082670629025
1143,0.5106580638587475
1144,0.510610338896513
1145,0.5099954660236835
1146,0.5096682831943035
1147,0.5096296598613262
1148,0.5094669507443905
1149,0.5094466873109341
1150,0.5093987965285778
1151,0.5091141221225262
1152,0.5085550156533718
1153,0.5086138379275799
1154,0.5085153841078282
1155,0.5085253664553165
1156,0.5083556707203388
1157,0.5081085245907306
1158,0.5079059595167636
1159,0.5074538139402867
1160,0.5071027450859547
1161,0.5068447428047657
1162,0.5070605290234089
1163,0.5068708076775074
1164,0.5066667843163013
1165,0.506293763667345
1166,0.5059816402494908
1167,0.5059678880274295
1168,0.5056544645130634
1169,0.5053910682499408
1170,0.5050016614496708
1171,0.5047711539566517
1172,0.5049155044853687
1173,0.5044715504944325
1174,0.5042925008833409
1175,0.5044767870008946
1176,0.5041038431227207
1177,0.5035407538712025
1178,0.5031785481274128
1179,0.5026722743809223
1180,0.5031089040338993
1181,0.5023028829991818
1182,0.5017524099051952
1183,0.5015781925022602
1184,0.5015569567978382
1185,0.5007019000351429
1186,0.5002686066925526
1187,0.5000211683213711
1188,0.4994492937028408
1189,0.4996523919999599
1190,0.4990327729284763
1191,0.4987106057703495
1192,0.49827468767762184
1193,0.4977860737144947
1194,0.49764062026143074
1195,0.49733579471707345
1196,0.4969095448553562
1197,0.49669708076119423
1198,0.4959944352805615
1199,0.49638686689734457
1200,0.49554017719626425
1201,0.495257945805788
1202,0.49522946920990946
1203,0.49481555870175364
1204,0.4941225812733173
1205,0.4938673389852047
1206,0.4934938196837902
1207,0.4930530342757702
1208,0.49296344169974327
1209,0.4929192042052746
1210,0.4928437008559704
1211,0.49298648902773856
1212,0.4925522539317608
1213,0.49281696578860285
1214,0.49173478201031684
1215,0.490981297403574
1216,0.49095049026608467
1217,0.4902321291863918
1218,0.4897646084725857
1219,0.48943246361613274
1220,0.4891925026476383
1221,0.4892252780497074
1222,0.488990219861269
1223,0.48891320303082464
1224,0.4883715836107731
1225,0.4877327896654606
1226,0.48691477373242376
1227,0.4870606066286564
1228,0.48692359498143195
1229,0.48655554035305976
1230,0.4860692394077778
1231,0.4857801938354969
1232,0.48627224245667455
1233,0.48592800536751746
1234,0.4865231696665287
1235,0.4862606125175953
1236,0.4867352274954319
1237,0.4863520958125591
1238,0.4863762576282024
1239,0.48582079145312307
1240,0.4858559772670269
1241,0.4859645811021328
1242,0.4859560667574406
1243,0.4855823882520199
1244,0.4856707786023617
1245,0.4849502428472042
1246,0.4848613481223583
1247,0.4842045562565327
1248,0.4844153211414814
1249,0.48372384944558144
1250,0.4826018641293049
1251,0.4828328059017658
1252,0.48286449483037
1253,0.48231718865036965
1254,0.4822111755311489
1255,0.48230124792456625
1256,0.4817748117148876
1257,0.48181159791350364
1258,0.4813794996440411
